,names.1,names.2,names.3,names.4,names.5,names.6,names.7,names.8,names.9,names.10,names.11,names.12,names.13,names.14,scores.1,scores.2,scores.3,scores.4,scores.5,scores.6,scores.7,scores.8,scores.9,scores.10,scores.11,scores.12,scores.13,scores.14
474,Gsk3b,Sox11,Mmp14,Hipk2,Rbm17,Zcrb1,Casp2,Ndufaf2,Ddx50,Dut,Rnps1,Nolc1,Atp5o,Creld2,0.000332790030330051,0.000539492915857532,0.000271132984627297,0.000260497256462311,0.000225500951843779,0.000249802144180306,0.000186790755475159,0.000160322732071829,0.0001467299688404,0.0000901732572791723,0.000119784838872918,0.0000443809895697893,0.000035171069966132,0.0000281332020514035
475,Pcm1,Xrn2,Ube2l3,Ctnnb1,Ddr2,Ifitm1,Ppp4r2,Ptges3,2410006H16Rik,Brd3,Phf5a,Snrnp25,Prdx1,Zc3h7a,0.000332786550726904,0.000539409140025131,0.000270929795973545,0.000260063614886512,0.000225362250525687,0.000249321540879311,0.000186725915447488,0.000160178133124558,0.000146655605803114,0.0000901439604280312,0.000119781892287349,0.0000443796332040566,0.000035117410276137,0.0000281250253780936
476,C1qbp,Ndufs8,Cwc15,Cnot3,Chd4,Cox7a2,Synpo,Nipbl,AI606473,Auts2,Srrm2,Sqle,Pisd,Rap1gds1,0.000332572987875568,0.000539384169384521,0.000270738182631837,0.000260046998865979,0.000225343826232593,0.0002493151107281,0.000186545510380009,0.000160006809323901,0.000146638818468063,0.0000900986032953724,0.000119753837562275,0.0000443740688082905,0.0000350901645713546,0.0000280984810090721
477,Nars,Rbm5,Eif4e,Arid3a,Lamtor2,Cenpq,Fip1l1,Cetn2,Rbx1,Pclaf,Ttc37,Gtf2f1,Tbca,Rab5c,0.000332159221937727,0.000539224650025732,0.000270491761562237,0.000259913220286175,0.000225328978213028,0.000249193586102931,0.000186540790189519,0.000159967606300584,0.000146596204403547,0.0000900535465115331,0.000119731371489479,0.0000443549451999886,0.0000350435566761754,0.0000280770159131463
478,Ube2k,Glrx3,Eif3f,Srek1,Selenoh,Eif2s3x,Ube2i,Nucks1,Adprh,Dcaf1,Srp14,Cox7a2,Tcf7l1,Xbp1,0.000331989599186456,0.000539018933835925,0.000270331447134784,0.000259660361836894,0.000225143031471201,0.000249107830685183,0.000186504406296529,0.000159879887211407,0.000146592990831924,0.0000899214201661397,0.000119621948859818,0.0000443371133805552,0.0000350389448831759,0.0000279510438279902
479,Ppp1cc,Mrfap1,Tomm7,Banf1,Top1,Fzd7,Mcm6,Lrp6,Eif3f,Ddx39b,Kifap3,Rac1,Wdr77,Fam102b,0.00033165779855852,0.000538663541372413,0.000270247090787201,0.000259517971930916,0.00022506907924538,0.000248981823471076,0.000186410819201005,0.000159833812725695,0.000146560500716838,0.0000899134950321589,0.000119606633992357,0.0000443308904348218,0.0000350204197500288,0.0000277854060474533
480,Slc25a5,Chmp4b,Hnrnpab,Polr2m,Rsrp1,Haus3,Polb,Rsl1d1,Pcbp1,Taf7,Stoml2,Ppic,Gli1,Cmtm3,0.00033124509410789,0.000538637282937583,0.000270134945031421,0.000259327162468009,0.000225030261611453,0.000248911078100121,0.000186335962024661,0.00015980607544256,0.000146500368159435,0.0000898192126179199,0.000119377813354864,0.0000442939518310337,0.0000349883188819205,0.0000277292169903747
481,Ndufb5,Ncbp2,Trmt112,Scaf11,Hdac2,Car14,Lamtor2,Dnmt1,Commd8,Acp1,Hax1,Cenpf,Cct6a,Jak2,0.000330098493323562,0.000538478087576465,0.000270099665386416,0.000259270096570176,0.000224999189922001,0.000248747336215953,0.00018629343577327,0.000159611813381662,0.000146467050572474,0.0000897998081818255,0.000119366191197771,0.000044278756029356,0.0000349090154695504,0.0000276665452770976
482,Srsf9,Top1,Mtch2,Luc7l2,Ints7,Psma6,Atp5h,Psmc1,Dpy30,Gm1673,Skp1a,Sem1,Uqcrq,Cpd,0.000329408316001768,0.000538410517151128,0.000270066677236725,0.000259236082010382,0.000224949386595424,0.000248713898343385,0.00018616609092951,0.000159602662278184,0.000146456843436429,0.0000897880301792249,0.000118964565715739,0.0000442485075928572,0.0000348800736161505,0.0000274769044856238
483,Aamp,Polr2m,Rsf1,Zfp638,Dek,Ost4,Atpif1,Mphosph10,Hnrnpr,Tmem176b,Ccna2,Eif3i,Cox7a2,Dnajc3,0.000329053844667905,0.000538330811075418,0.000270042463437528,0.0002590147647109,0.000224917560845462,0.000248711580459802,0.000186143234355945,0.00015955729687301,0.000146221957856883,0.0000897765542183482,0.000118877575885328,0.0000442407908215259,0.0000348593668823319,0.0000273814528643014
484,Eif3h,Eif3h,Eef1d,Psmd11,Slc25a5,Snrpe,Thap2,Smarcad1,Zfp260,Atp5d,Ipo5,Ccdc34,Utp14b,Tnfaip1,0.000328154337328853,0.000538158687684804,0.000269849456763296,0.000258793273699926,0.000224732853172757,0.000248711396202128,0.000186023040545509,0.000159315029562646,0.000146049235605859,0.0000897443361039017,0.000118837166971979,0.0000442301931417768,0.0000348367453700893,0.000027239667529983
485,Psma5,Pnrc1,Rnd3,AW554918,Rbfox2,Cct5,Selenoh,Rbm25,Sec63,Tardbp,Mthfd2,Dpysl2,Tmod3,Ly6e,0.000327565739598114,0.000537638269331412,0.00026981169728443,0.000258769086583624,0.000224444730875854,0.000248678634719908,0.000185961302464856,0.000159310203429934,0.000146000075851445,0.0000897421489518793,0.000118827033071104,0.0000441813065564931,0.0000348328641697787,0.0000271910450616296
486,Gpx4,Psma2,Dicer1,Pcnt,Utp3,Mat2a,Atp5l,Wdr43,Psmc6,Mirg,Cdk12,Dlc1,Calm2,Serpinh1,0.000326582211717436,0.000537627178468969,0.000269742362683953,0.000258533946180476,0.000224417974592009,0.000248250392173116,0.000185895816695101,0.000159302636711381,0.000145918088095194,0.0000895860184814428,0.000118775923273288,0.00004410610251531,0.0000348095417333066,0.0000271164883783947
487,Ssbp1,Ciao2a,Rcn2,Gm10076,Hnrnpl,Atp5mpl,Kpna2,Dstn,Ubap2l,Zfp706,Sf3a3,Metap2,Ttc3,Kidins220,0.000326189816420842,0.000537478277935132,0.000269739833125011,0.000258458396062921,0.000224346944049856,0.000247949305360639,0.000185763287325058,0.000159193518037232,0.000145891088678477,0.0000895468862783685,0.000118762176702559,0.0000440965109796853,0.0000347720463527119,0.0000270380195490121
488,Tm9sf3,Pno1,Arl3,Bclaf1,Nedd8,Rbm3,Fn1,Bmpr2,Isyna1,Slf2,Gadd45gip1,Taf1d,Prpf38a,Sept2,0.00032613731628524,0.000537456576969989,0.000269708469941338,0.00025837363558962,0.000224266995875113,0.000247781403234578,0.000185753212171156,0.000159132660132208,0.000145867082182433,0.0000895385921198175,0.000118714830246131,0.0000440790760952706,0.0000347427607807974,0.0000269535898417545
489,Snrpb2,Smarca5,Ndufs3,Hnrnpf,Rnf10,Nup43,Srsf10,Larp1,Txnrd1,Nucks1,Ccdc88a,Utp3,Psme2,Cdc42,0.000323997802541597,0.000537269996724832,0.000269668041499709,0.000258298146010997,0.000224121765370984,0.000247778925804696,0.000185713266836685,0.00015909652309326,0.000145746558311074,0.0000894970457950694,0.000118698221345211,0.0000440606815846355,0.0000346941214933184,0.0000268724226518946
490,Gspt1,Ranbp1,Eif3j1,Snhg9,Creb5,Uqcrfs1,Ddx50,Pfdn1,Hdgf,Dguok,Nfx1,Foxn3,Nop10,Mbnl1,0.000323916725752377,0.0005371411559595,0.000269647768899345,0.000258286014944807,0.000224093131230443,0.00024763542314458,0.000185510339096882,0.000158955630859254,0.000145727286692935,0.0000894613027411808,0.000118626412128212,0.0000440473421411363,0.0000346360882668263,0.0000267292481826169
491,Rcn2,Tomm7,Atxn10,Top1,Smarcc1,Cacna1g,Ap2a2,Tcaf1,Top2a,Ube2i,Prdx5,Adh5,Atg3,Cds2,0.000322599242180742,0.000537069717331514,0.000269616235828827,0.000258276471438209,0.000224023051329462,0.000247571960026998,0.000185431357127017,0.000158920678221355,0.00014566341870544,0.0000894564034911118,0.000118614986834958,0.0000440400908964476,0.0000346351682859527,0.0000265388888888684
492,Sinhcaf,Aifm1,Ywhaq,Bmpr1a,Tbc1d23,Raly,Cyc1,Gtf3c6,Ctdspl2,0610010K14Rik,BC005561,Traf4,Adipor2,Jun,0.000322261465995657,0.000537051081956456,0.000269180700236527,0.000258226161080028,0.000223976556544449,0.000247567229046881,0.000185266470146988,0.000158819357137592,0.000145564267321838,0.0000894021180141527,0.00011855031786088,0.0000440169380379625,0.0000346124633228825,0.0000264390898517226
493,Zcrb1,Etfb,Mrto4,Pcolce,Arglu1,Mtx2,Cct8,Tkt,Rsl1d1,Klhl7,Swi5,Cald1,Dnajc7,Lpcat1,0.000321771699839475,0.000536895885548904,0.000269155163553469,0.000258163199020194,0.000223931201730579,0.000247518197899921,0.000185001603020721,0.000158689297998814,0.00014556341922029,0.0000893563813203407,0.000118548571824786,0.0000440037449807641,0.0000345821742145564,0.0000264287480197467
494,Tsc22d1,Ndufb9,Znhit1,Nudc,Ndufb1-ps,Bud31,Atg12,Ftl1,Ube2r2,Chd6,Fam76b,Tmem184c,Atp5g1,Slco3a1,0.000320828461330412,0.000536650727893087,0.00026893812529698,0.000257751085890898,0.000223775062251954,0.000247411967309315,0.000184953296175593,0.000158579945445847,0.000145558392172777,0.0000892668931473175,0.00011852395948322,0.0000439405457873229,0.0000345282870149247,0.0000264081195109114
495,Smc6,P4ha2,Ndufa2,Fbxo5,Cox6a1,Gcsh,Rtn4,Dnajc13,Dpm3,Tmem258,Gli3,Cct6a,Acsl3,Rnpepl1,0.000319779462234788,0.000536609745731976,0.00026890892743958,0.0002577217644349,0.000223634990549462,0.000247356596161575,0.000184734986454347,0.000158578063791518,0.00014553522113233,0.0000892591368147618,0.000118473906335488,0.0000439365852721236,0.0000345057917443818,0.0000263202200677057
496,Cox6a1,Bod1l,Eif3i,Sf3a3,Nop58,Ubqln2,Hes1,Nmt1,Pbrm1,Cd63,Trim37,Ptges3,Polr1a,Sptlc2,0.000319583768734718,0.000536180018487798,0.000268801463019293,0.000257687334628261,0.000223451999308419,0.000247270559090148,0.000184646271592565,0.000158573193316558,0.000145506339877827,0.0000892358360804252,0.000118453334814362,0.0000439321792175441,0.0000345033389493226,0.0000262808798142531
497,Gtf3c6,Cdc37,Peg3,Tceal9,Psmb1,Magoh,Chmp2b,Bsg,Pebp1,Uhrf2,Rere,Lman1,Srsf3,Cflar,0.000319341681797227,0.000536094293345054,0.000268607274585617,0.000257635450491051,0.000223446805618185,0.000247174953899333,0.000184637471662181,0.000158565991530818,0.000145500516341685,0.0000891974117790954,0.00011843108794659,0.0000439215559327244,0.0000344863429007832,0.0000262769256651766
498,Pa2g4,Timm13,Nedd4,Hist1h1d,Psma5,Tpm4,Uba5,Myl6,Krtcap2,Trmt112,Eif3c,Dhx15,Mcm6,Agpat5,0.000319156047284262,0.000535871477646682,0.000268436195782918,0.000257576715446232,0.000223390621324859,0.000247158721554463,0.000184617925910436,0.000158407189462605,0.000145489517508641,0.0000891967479447055,0.000118267393364873,0.0000438946772068931,0.0000344469286479355,0.0000260909114822616
499,Zfp706,Eif3k,Gtf3c6,Mdk,Tra2a,Sugt1,Mcm3,Atp5b,Skil,Hnrnpa1,Cbx1,Car14,Nup62,Dnajc1,0.000319130914709504,0.000535561932700717,0.000268385455598258,0.000257379052387913,0.000223266428235242,0.000247125400617691,0.000184303913847784,0.000158388164879591,0.000145409409614179,0.0000891833143861723,0.000118230486781261,0.0000438586905526945,0.0000343973929919613,0.0000260669455468403
500,Dynlrb1,Stx16,Aimp1,Tcerg1,Bptf,Prpf38b,Snrnp70,Dynll2,Utp11,Ncor1,Cttnbp2,Rpn1,Llph,Npr3,0.000318930705667344,0.000535533504141187,0.000268290861275844,0.000257338630511149,0.00022314859304846,0.000247115995698127,0.000184291218990824,0.000158377840060463,0.000145339429777268,0.0000891617818533152,0.000118108922378193,0.0000438360699179315,0.000034381159866989,0.0000260208564971151
501,Tax1bp1,Hibadh,Daam2,Mn1,Midn,Med1,Kif20a,Immt,Ndufa2,Mtdh,Gm10076,Rbis,Ranbp9,Arhgap1,0.000318070951144391,0.000535333555432477,0.000268157585304236,0.000257109264429871,0.00022296550074521,0.000247035693967259,0.000184192195023552,0.000158168956337691,0.000145291549249446,0.0000891480097430813,0.000118052722040351,0.0000438210687031044,0.0000343447877876235,0.0000259972116014746
502,Acp1,Slc25a36,Srsf7,Kalrn,Hmgb3,Thap12,Racgap1,Ccdc88a,Akap9,Timm13,Ppp2r2d,Cenpn,Rbbp8,Atp6v0e,0.000317324389168099,0.000535307396036292,0.00026811704145369,0.000256847810322164,0.000222827712226439,0.000246525871766447,0.000184141257753238,0.00015815658959751,0.000145290618192068,0.0000891340247099439,0.000118025030963889,0.0000437426714672209,0.0000343368429709092,0.000025880963260923
503,Tead2,Vezf1,Grcc10,Cdv3,Prpf40a,Trappc4,Serf1,Trp53,Csnk1a1,Kdm5a,Fbxl7,Tcp1,Tex10,Strn,0.000316913637845945,0.000535113884737392,0.00026804727022311,0.000256635616830891,0.000222788377812238,0.000246213296590742,0.000184099400219909,0.000157993143492045,0.000145187003214814,0.0000891325209570171,0.000117991680386876,0.000043716405815809,0.0000343202542132066,0.000025761395577862
504,Lyar,Basp1,Ywhab,Srcap,Atp5a1,Snrpf,Atp5c1,Gas5,Ccdc34,Taldo1,Nme1,Shmt2,Nap1l1,Rnpep,0.000316403632265215,0.000534340636473037,0.000267879937042778,0.000256474269660915,0.000222740284931618,0.000246113885964806,0.000184083204519498,0.000157975588828232,0.000145089518388741,0.0000891079141502971,0.000117987954767725,0.0000437022328524304,0.0000342258401230598,0.0000257197891679393
505,Polr2f,Tuba1b,Top1,Cacna2d1,Plekha8,Bax,Atp5o,Rbbp6,Selenok,Snrnp27,Api5,Ddx39b,Spata5,Zswim6,0.000316381012251107,0.000533889681383426,0.000267871458971302,0.000256357569861554,0.000222737910076801,0.000245870981344591,0.0001840453825966,0.000157954634964767,0.000145007460184795,0.0000890651717407167,0.00011775205803796,0.0000436988123684238,0.0000342218407481129,0.0000257044351179357
506,Brd7,Hnrnpa1,Snrpb,Tcp1,Cox7a2,Pinx1,Mtdh,Ndufab1,Ube4b,Nvl,R3hdm1,Msx2,Eef1d,Soat1,0.000316086266827841,0.00053382250141603,0.000267858147104997,0.000256289649530456,0.000222619633787189,0.000245783795407268,0.000183971812411988,0.000157929166418113,0.000144873031233628,0.0000890105006257701,0.000117747875390027,0.0000436826310331184,0.0000342035371758771,0.000025615771579836
507,Srsf5,Fubp1,Ccnb2,Zfp644,Fbxo30,Hnrnpab,Selenow,Polr2f,Prc1,Fus,Eif5a,Mab21l1,Ormdl1,Tbc1d1,0.000315882221024274,0.000533724323536003,0.000267793159198988,0.000256274522676994,0.000222426225490753,0.000245558986250578,0.000183930246866584,0.000157823122110717,0.000144729574744452,0.0000889058585280267,0.000117704310211319,0.0000436503892155977,0.0000341995831825778,0.0000255797486046185
508,Ppig,Peli1,Rbm39,Ing1,Casp8ap2,Purb,Atp5g1,Tecr,Tmem258,Rraga,Ccnd2,Prpf38b,Mapk1ip1l,Sept10,0.000315663043487061,0.000533592609710904,0.000267579199667936,0.000256111323182507,0.000222298392231564,0.000245464571665806,0.000183832160210161,0.000157719923101341,0.000144669820632406,0.0000888646871242499,0.000117658134375932,0.0000436201390128188,0.0000341956877885566,0.0000255524986181018
509,Bex2,Ywhah,Tcea1,Sbk1,Vdac1,Dennd5b,Nusap1,Ccnt2,Rtraf,Eif3j1,Anapc13,Ftl1,Ak3,Ywhab,0.000315592458283192,0.000533505140781783,0.000267524033814697,0.000256087431715453,0.000222247112826227,0.00024539125117075,0.000183795316235972,0.000157684802941562,0.000144601989349919,0.0000887868569423628,0.000117634385147773,0.000043583165568272,0.000034193697928724,0.0000255328667414986
510,Ik,Aimp1,Eif5a,Rlim,Snrpc,Bub3,H2afx,Eny2,Phip,Atxn7l3b,Uqcrb,Atp5h,Ddx27,Slk,0.000313844567811952,0.000533400618407184,0.000267505641157769,0.000255991080604369,0.000222160613334944,0.000245161253927006,0.000183706023312629,0.000157660823825466,0.000144598264623491,0.0000886775000648273,0.000117613022342175,0.0000435624939166943,0.0000341916070547392,0.0000254299127993092
511,Bcl11a,Slc25a3,Ppp1ca,Mir17hg,Ube2s,Ndufa4,Cdc25a,Pold3,Ndufb1-ps,Srsf7,Zfp61,Dnajc21,Tiparp,Klf13,0.00031360431909524,0.000533377318249691,0.000267415893241245,0.000255726591561612,0.000222131016671769,0.00024513781342522,0.000183704323307839,0.000157652356800064,0.000144141379723453,0.000088455516857642,0.000117612986713418,0.0000435468459878034,0.0000341852385629502,0.0000252783945594351
512,Ckap5,Chchd1,Sars,Hist1h2ab,Hmgn2,Eif3e,Fez1,Bcas2,Ppp1cc,Hnrnph3,Atp5g1,Purb,Nub1,Krtcap2,0.000311943955074137,0.000533292385244779,0.000267374893101121,0.000255542170575421,0.000221936263583947,0.000245122929821578,0.000183620809871566,0.000157632370688041,0.000144041405736771,0.0000884421125631305,0.000117609662143869,0.0000435451600962208,0.0000341828636514093,0.0000252603201111953
513,Rwdd1,Ythdc1,Clta,Rrm1,Agpat3,Dhps,Eif3c,Cct8,Tnrc6a,Arhgap12,Cstf2,Knl1,Rrp15,Ube2a,0.000311241043199639,0.000533268952804308,0.0002672076395053,0.00025541579527542,0.000221918784361042,0.000245013870931019,0.00018359748085133,0.000157598694011476,0.000144011277354233,0.0000884370937124148,0.000117558349656798,0.0000435398890218709,0.0000341776037413032,0.0000252589595397764
514,Denr,Ttc3,Arl2bp,Zfp711,Gtpbp4,Gtf2a2,Cct3,Copb2,Ywhab,Psma1,Tfam,Taldo1,Eef2,Atp1b3,0.000311058882325546,0.000532793989790306,0.000267174924867294,0.000255144559817078,0.0002218876318876,0.000244978011952577,0.000183552016693203,0.00015749074494418,0.000143951882182183,0.0000884027592404633,0.000117546904034872,0.0000435155078508573,0.0000341765121365222,0.0000252444732342273
515,Rrm2,Smarcc2,Alyref,Rcc2,Pogz,Rbmx2,Srrm1,Ndufa7,Cfdp1,Actn4,Psmd13,Nucks1,Atp5a1,Tpm4,0.000310495361495786,0.000532761524483767,0.000267104213974497,0.000255081311148157,0.000221780641920196,0.000244927637250178,0.000183487016019257,0.000157353900515944,0.000143931612254572,0.0000883975904239763,0.000117443827147737,0.0000434817510674544,0.0000341745035272295,0.0000250259342483733
516,Map4k4,Usp40,Dcun1d5,Rbm7,Snhg5,Cks2,Senp6,Klhdc10,Cdc37,Ywhab,Cldnd1,Psmb7,Srrm1,Lims1,0.000310469903144141,0.000532418691562443,0.000267092985257492,0.000254957839880974,0.000221759331572533,0.000244808781187484,0.000183424726179585,0.000157333484221823,0.000143876945636362,0.000088397151595819,0.000117420250485671,0.000043480955575268,0.0000341603521125142,0.0000249936765685795
517,Clk1,Atp6v1e1,D8Ertd738e,Dcaf1,Tead2,Mcm10,Grb10,Ssbp1,Api5,Psmc1,H2afx,Atp5g1,Dars,Zeb1,0.000309688327395307,0.000532020305202732,0.000266957804977201,0.000254900928037893,0.000221692921588712,0.0002447456917536,0.000183267581764912,0.000157315198753035,0.000143846977614622,0.0000883772152448675,0.000117372299775061,0.0000434757773192255,0.000034130797932273,0.0000249750331808209
518,Mat2a,Dynlrb1,Manf,Luc7l3,Atrx,Rrs1,Zfp260,Lsm5,Tceal8,1810058I24Rik,Hdgfl3,Lcorl,Bola2,Ap2s1,0.000309266217899877,0.000531832018397908,0.000266954480398559,0.000254723348108628,0.000221477096135305,0.000244608092330969,0.000183213113679261,0.000157310470892197,0.000143757716550708,0.0000882675281325434,0.000117325316647554,0.0000434636706557361,0.000034101191752405,0.000024935925992907
519,Mdh2,Ndufa6,Tra2b,Supt5,Sod1,Srsf7,Fam162a,Dnaja2,Mdk,Slc24a5,Cdk5rap2,Sap30,Ran,Lman2,0.000308931103641538,0.000531820256762596,0.000266934321003918,0.000254715316554714,0.000221211229853624,0.000244373057511988,0.000183187644554934,0.000157222491206721,0.00014375658714105,0.0000882219687624183,0.000117295908136106,0.0000434446325788903,0.0000340947995806747,0.0000248965873871887
520,Cnn3,Arhgef2,Itgb1,Smc3,Myl12a,Zcchc17,Ash2l,Btaf1,Fam50a,Krit1,Ssbp2,Scd2,Slc2a1,Palm,0.000308507532514484,0.000531809054853749,0.000266825654815862,0.00025455442326135,0.000221209813828457,0.000244230342729501,0.000183183996037648,0.000157105357395959,0.000143750264017355,0.0000881270686814697,0.000117286091966088,0.0000434258700731018,0.0000340745598104468,0.0000248049238185737
521,U2af2,Wasf2,Sltm,Fkbp3,Npepps,Lsm12,Uqcrq,Ier3ip1,Bola2,Dnajc8,Txnl1,Cks1b,Vdac1,Capns1,0.000307485377221831,0.000531695560813485,0.000266825481291789,0.000254540272546976,0.000221204114470526,0.000244026247191858,0.000183165409036659,0.000157101039815947,0.0001437156554685,0.0000880707844720593,0.00011723150663567,0.0000433992161555468,0.0000340711758019847,0.0000247379598901517
522,Lsm4,Mapre2,Anapc13,Tspan3,Pcbp1,Timm10b,Ndufb10,Llph,Pcolce,Pafah1b1,Slc35b2,Esf1,Fxyd6,Nfkb1,0.000306838493014759,0.000531446904833093,0.000266783169674515,0.000254425990925126,0.000221098029401594,0.00024402515300975,0.000183119360226142,0.000156986722716099,0.000143704181763682,0.0000879879546138489,0.000117224924696641,0.0000433554575847468,0.0000340143516784643,0.0000246516571185681
523,Pdcd4,Alg13,Zfand5,Eif3h,Srsf5,Serpinh1,N4bp2,Igf2bp1,Snrpd3,Setd5,Smarcc1,Capzb,Chn1,Capn2,0.000306608103765505,0.000530380737806632,0.000266725261919397,0.00025422945519169,0.000220917918409131,0.000243930715258113,0.000183074184861076,0.000156905947084366,0.00014369173653846,0.0000879110167024394,0.000117175222284016,0.000043342667451746,0.0000340077053413662,0.0000246323897829324
524,Ube2e3,Cops2,Ezh2,Rest,Bnip2,Mdn1,Rsrp1,Acp1,Bptf,Zfp827,Tasor2,Atp5d,Prelid1,Acvr1,0.000306581714980266,0.000530199791587318,0.000266635444219831,0.000254195135930311,0.000220772868703295,0.000243889363109943,0.000183068541577667,0.000156674193214227,0.000143628731622622,0.0000879013176373863,0.000117170749181334,0.0000433056049152032,0.0000339943604125491,0.0000246215042930601
525,Lsm6,Cox19,Lsm6,Atrx,Rcc2,Bex2,Rnf7,C1d,Top2b,Tmpo,AI506816,Cad,Ubtd2,Tmbim4,0.000306399321127782,0.000530130173644203,0.000266544561514579,0.000254168474818021,0.00022069109432236,0.00024378624884181,0.00018292939661748,0.000156637030469013,0.000143579225211207,0.00008788467205047,0.00011712029756055,0.0000433037587062948,0.0000339499081655664,0.0000245402567398264
